daily_volume,time,total_volume,Pool-Name,running_total_by_pool
5086943.8103817,2022-12-10T00:00:00+00:00,13112299406.8781,DAI / USDC 0.01% fee,13112299406.8781
7219219.271925197,2022-12-11T00:00:00+00:00,13119518626.150024,DAI / USDC 0.01% fee,13119518626.150024
5461328.3716003,2022-12-12T00:00:00+00:00,13124979954.521626,DAI / USDC 0.01% fee,13124979954.521626
22951856.684143785,2022-12-13T00:00:00+00:00,13147931811.205769,DAI / USDC 0.01% fee,13147931811.205769
11821415.996467257,2022-12-14T00:00:00+00:00,13159753227.202236,DAI / USDC 0.01% fee,13159753227.202236
11737987.929472728,2022-12-15T00:00:00+00:00,13171491215.131708,DAI / USDC 0.01% fee,13171491215.131708
23626066.150469225,2022-12-16T00:00:00+00:00,13195117281.282175,DAI / USDC 0.01% fee,13195117281.282179
10886256.75336112,2022-12-17T00:00:00+00:00,13206003538.03554,DAI / USDC 0.01% fee,13206003538.03554
4162755.3238226986,2022-12-18T00:00:00+00:00,13210166293.359362,DAI / USDC 0.01% fee,13210166293.359362
5868905.427551311,2022-12-19T00:00:00+00:00,13216035198.786913,DAI / USDC 0.01% fee,13216035198.786913
4705658.398430982,2022-12-20T00:00:00+00:00,13220740857.185345,DAI / USDC 0.01% fee,13220740857.185345
3799557.085627056,2022-12-21T00:00:00+00:00,13224540414.270971,DAI / USDC 0.01% fee,13224540414.270971
3910541.312299018,2022-12-22T00:00:00+00:00,13228450955.58327,DAI / USDC 0.01% fee,13228450955.583271
2191514.9055016045,2022-12-23T00:00:00+00:00,13230642470.488771,DAI / USDC 0.01% fee,13230642470.488771
1597851.646909462,2022-12-24T00:00:00+00:00,13232240322.13568,DAI / USDC 0.01% fee,13232240322.135681
2502624.0667723087,2022-12-25T00:00:00+00:00,13234742946.202454,DAI / USDC 0.01% fee,13234742946.202454
3701920.3249208857,2022-12-26T00:00:00+00:00,13238444866.527374,DAI / USDC 0.01% fee,13238444866.527374
5652674.375706128,2022-12-27T00:00:00+00:00,13244097540.90308,DAI / USDC 0.01% fee,13244097540.90308
4919601.1556010805,2022-12-28T00:00:00+00:00,13249017142.05868,DAI / USDC 0.01% fee,13249017142.058681
7988172.103266402,2022-12-29T00:00:00+00:00,13257005314.161947,DAI / USDC 0.01% fee,13257005314.161947
4857985.3240912985,2022-12-30T00:00:00+00:00,13261863299.48604,DAI / USDC 0.01% fee,13261863299.48604
6720594.863155864,2022-12-31T00:00:00+00:00,13268583894.349195,DAI / USDC 0.01% fee,13268583894.349195
4960711.228602712,2023-01-01T00:00:00+00:00,13273544605.577797,DAI / USDC 0.01% fee,13273544605.577799
3424529.245067747,2023-01-02T00:00:00+00:00,13276969134.822866,DAI / USDC 0.01% fee,13276969134.822866
2785691.906789979,2023-01-03T00:00:00+00:00,13279754826.729656,DAI / USDC 0.01% fee,13279754826.729656
10376446.281217838,2023-01-04T00:00:00+00:00,13290131273.010874,DAI / USDC 0.01% fee,13290131273.010874
4598106.997071978,2023-01-05T00:00:00+00:00,13294729380.007946,DAI / USDC 0.01% fee,13294729380.007946
4508655.114805813,2023-01-06T00:00:00+00:00,13299238035.122751,DAI / USDC 0.01% fee,13299238035.122751
1590122.1509833625,2023-01-07T00:00:00+00:00,13300828157.273735,DAI / USDC 0.01% fee,13300828157.273735
2137122.197688476,2023-01-08T00:00:00+00:00,13302965279.471422,DAI / USDC 0.01% fee,13302965279.471424
11570524.487393191,2023-01-09T00:00:00+00:00,13314535803.958817,DAI / USDC 0.01% fee,13314535803.958817
6167206.342436133,2023-01-10T00:00:00+00:00,13320703010.301252,DAI / USDC 0.01% fee,13320703010.301252
7120564.890463906,2023-01-11T00:00:00+00:00,13327823575.191715,DAI / USDC 0.01% fee,13327823575.191717
17323018.279195778,2023-01-12T00:00:00+00:00,13345146593.470913,DAI / USDC 0.01% fee,13345146593.470913
13039075.001464983,2023-01-13T00:00:00+00:00,13358185668.472378,DAI / USDC 0.01% fee,13358185668.472378
14086218.967886878,2023-01-14T00:00:00+00:00,13372271887.440264,DAI / USDC 0.01% fee,13372271887.440264
10430620.370988902,2023-01-15T00:00:00+00:00,13382702507.811253,DAI / USDC 0.01% fee,13382702507.811253
18100882.96691064,2023-01-16T00:00:00+00:00,13400803390.778164,DAI / USDC 0.01% fee,13400803390.778164
25222130.74511674,2023-01-17T00:00:00+00:00,13426025521.52328,DAI / USDC 0.01% fee,13426025521.523281
26163802.277615983,2023-01-18T00:00:00+00:00,13452189323.800896,DAI / USDC 0.01% fee,13452189323.800896
8619741.81565204,2023-01-19T00:00:00+00:00,13460809065.616549,DAI / USDC 0.01% fee,13460809065.616549
9341686.248570375,2023-01-20T00:00:00+00:00,13470150751.865118,DAI / USDC 0.01% fee,13470150751.865118
14863623.334688116,2023-01-21T00:00:00+00:00,13485014375.199806,DAI / USDC 0.01% fee,13485014375.199806
13907077.298172494,2023-01-22T00:00:00+00:00,13498921452.497978,DAI / USDC 0.01% fee,13498921452.49798
21934425.70874387,2023-01-23T00:00:00+00:00,13520855878.206722,DAI / USDC 0.01% fee,13520855878.206722
8391890.866893642,2023-01-24T00:00:00+00:00,13529247769.073616,DAI / USDC 0.01% fee,13529247769.073616
10440389.353033574,2023-01-25T00:00:00+00:00,13539688158.426653,DAI / USDC 0.01% fee,13539688158.426651
9757774.0296961,2023-01-26T00:00:00+00:00,13549445932.456348,DAI / USDC 0.01% fee,13549445932.456347
4749753.39464517,2023-01-27T00:00:00+00:00,13554195685.850992,DAI / USDC 0.01% fee,13554195685.850992
4188851.6900447872,2023-01-28T00:00:00+00:00,13558384537.541037,DAI / USDC 0.01% fee,13558384537.541037
4312865.136033583,2023-01-29T00:00:00+00:00,13562697402.67707,DAI / USDC 0.01% fee,13562697402.67707
10388198.365250032,2023-01-30T00:00:00+00:00,13573085601.04232,DAI / USDC 0.01% fee,13573085601.04232
10170869.216417402,2023-01-31T00:00:00+00:00,13583256470.258738,DAI / USDC 0.01% fee,13583256470.258738
21837944.70924859,2023-02-01T00:00:00+00:00,13605094414.967983,DAI / USDC 0.01% fee,13605094414.967985
10024670.221802697,2023-02-02T00:00:00+00:00,13615119085.189789,DAI / USDC 0.01% fee,13615119085.189789
10157288.809517875,2023-02-03T00:00:00+00:00,13625276373.999306,DAI / USDC 0.01% fee,13625276373.999306
5722979.602174916,2023-02-04T00:00:00+00:00,13630999353.60148,DAI / USDC 0.01% fee,13630999353.601482
5340694.532570118,2023-02-05T00:00:00+00:00,13636340048.134052,DAI / USDC 0.01% fee,13636340048.134052
9339292.425221851,2023-02-06T00:00:00+00:00,13645679340.559273,DAI / USDC 0.01% fee,13645679340.559273
10759657.589707443,2023-02-07T00:00:00+00:00,13656438998.14898,DAI / USDC 0.01% fee,13656438998.148981
9826594.272425996,2023-02-08T00:00:00+00:00,13666265592.421408,DAI / USDC 0.01% fee,13666265592.421408
22878109.19835961,2023-02-09T00:00:00+00:00,13689143701.619766,DAI / USDC 0.01% fee,13689143701.619766
8633244.732602313,2023-02-10T00:00:00+00:00,13697776946.35237,DAI / USDC 0.01% fee,13697776946.35237
5638196.086195944,2023-02-11T00:00:00+00:00,13703415142.438564,DAI / USDC 0.01% fee,13703415142.438564
3413085.524971416,2023-02-12T00:00:00+00:00,13706828227.963535,DAI / USDC 0.01% fee,13706828227.963535
9346992.07397672,2023-02-13T00:00:00+00:00,13716175220.037514,DAI / USDC 0.01% fee,13716175220.037514
10464150.933023496,2023-02-14T00:00:00+00:00,13726639370.970535,DAI / USDC 0.01% fee,13726639370.970537
12930103.248262675,2023-02-15T00:00:00+00:00,13739569474.2188,DAI / USDC 0.01% fee,13739569474.2188
23841077.226255145,2023-02-16T00:00:00+00:00,13763410551.445057,DAI / USDC 0.01% fee,13763410551.445055
31203624.77000996,2023-02-17T00:00:00+00:00,13794614176.215063,DAI / USDC 0.01% fee,13794614176.215065
7462478.619413659,2023-02-18T00:00:00+00:00,13802076654.834478,DAI / USDC 0.01% fee,13802076654.834478
5957207.416550052,2023-02-19T00:00:00+00:00,13808033862.251028,DAI / USDC 0.01% fee,13808033862.251028
18004089.53841211,2023-02-20T00:00:00+00:00,13826037951.78944,DAI / USDC 0.01% fee,13826037951.78944
24133925.076482497,2023-02-21T00:00:00+00:00,13850171876.865925,DAI / USDC 0.01% fee,13850171876.865923
15302203.347405797,2023-02-22T00:00:00+00:00,13865474080.213327,DAI / USDC 0.01% fee,13865474080.213327
15550916.44028063,2023-02-23T00:00:00+00:00,13881024996.653608,DAI / USDC 0.01% fee,13881024996.653608
8594218.18726826,2023-02-24T00:00:00+00:00,13889619214.840878,DAI / USDC 0.01% fee,13889619214.840878
9215956.732326662,2023-02-25T00:00:00+00:00,13898835171.573204,DAI / USDC 0.01% fee,13898835171.573204
7404728.622046122,2023-02-26T00:00:00+00:00,13906239900.19525,DAI / USDC 0.01% fee,13906239900.19525
13738007.780235523,2023-02-27T00:00:00+00:00,13919977907.975485,DAI / USDC 0.01% fee,13919977907.975485
15602205.0252795,2023-02-28T00:00:00+00:00,13935580113.000765,DAI / USDC 0.01% fee,13935580113.000765
19961401.001807712,2023-03-01T00:00:00+00:00,13955541514.002571,DAI / USDC 0.01% fee,13955541514.002573
11535002.032437911,2023-03-02T00:00:00+00:00,13967076516.035011,DAI / USDC 0.01% fee,13967076516.035011
17599968.343490876,2023-03-03T00:00:00+00:00,13984676484.378502,DAI / USDC 0.01% fee,13984676484.378502
7801155.882960482,2023-03-04T00:00:00+00:00,13992477640.26146,DAI / USDC 0.01% fee,13992477640.261461
7515748.162422771,2023-03-05T00:00:00+00:00,13999993388.423883,DAI / USDC 0.01% fee,13999993388.423885
16339608.36777036,2023-03-06T00:00:00+00:00,14016332996.791656,DAI / USDC 0.01% fee,14016332996.791655
12372680.69550426,2023-03-07T00:00:00+00:00,14028705677.48716,DAI / USDC 0.01% fee,14028705677.48716
6184207.205327448,2023-03-08T00:00:00+00:00,14034889884.692486,DAI / USDC 0.01% fee,14034889884.692488
16149280.05414642,2023-03-09T00:00:00+00:00,14051039164.746634,DAI / USDC 0.01% fee,14051039164.746634
77635843.6667841,2023-03-10T00:00:00+00:00,14128675008.413418,DAI / USDC 0.01% fee,14128675008.413418
461973770.8351185,2023-03-11T00:00:00+00:00,14590648779.248535,DAI / USDC 0.01% fee,14590648779.248535
293499056.87002915,2023-03-12T00:00:00+00:00,14884147836.118565,DAI / USDC 0.01% fee,14884147836.118565
169585340.11158705,2023-03-13T00:00:00+00:00,15053733176.230152,DAI / USDC 0.01% fee,15053733176.230152
63558924.67663264,2023-03-14T00:00:00+00:00,15117292100.906784,DAI / USDC 0.01% fee,15117292100.906784
65682584.28235546,2023-03-15T00:00:00+00:00,15182974685.18914,DAI / USDC 0.01% fee,15182974685.18914
28736474.942857344,2023-03-16T00:00:00+00:00,15211711160.131998,DAI / USDC 0.01% fee,15211711160.131998
27525901.9852018,2023-03-17T00:00:00+00:00,15239237062.1172,DAI / USDC 0.01% fee,15239237062.117199
12152605.54756641,2023-03-18T00:00:00+00:00,15251389667.664766,DAI / USDC 0.01% fee,15251389667.664766
16143488.146028295,2023-03-19T00:00:00+00:00,15267533155.810797,DAI / USDC 0.01% fee,15267533155.810795
25575540.310046885,2023-03-20T00:00:00+00:00,15293108696.12084,DAI / USDC 0.01% fee,15293108696.12084
20337832.72576288,2023-03-21T00:00:00+00:00,15313446528.846603,DAI / USDC 0.01% fee,15313446528.846603
27109015.970504656,2023-03-22T00:00:00+00:00,15340555544.817108,DAI / USDC 0.01% fee,15340555544.817108
15543763.020414758,2023-03-23T00:00:00+00:00,15356099307.837524,DAI / USDC 0.01% fee,15356099307.837523
22233980.941480894,2023-03-24T00:00:00+00:00,15378333288.779003,DAI / USDC 0.01% fee,15378333288.779003
6477449.671900546,2023-03-25T00:00:00+00:00,15384810738.450905,DAI / USDC 0.01% fee,15384810738.450905
4338531.975988797,2023-03-26T00:00:00+00:00,15389149270.426891,DAI / USDC 0.01% fee,15389149270.426893
7724418.414510695,2023-03-27T00:00:00+00:00,15396873688.841404,DAI / USDC 0.01% fee,15396873688.841404
19025013.0632796,2023-03-28T00:00:00+00:00,15415898701.904684,DAI / USDC 0.01% fee,15415898701.904684
5216957.476143495,2023-03-29T00:00:00+00:00,15421115659.380829,DAI / USDC 0.01% fee,15421115659.380827
7326508.727958872,2023-03-30T00:00:00+00:00,15428442168.108786,DAI / USDC 0.01% fee,15428442168.108786
12966230.552154249,2023-03-31T00:00:00+00:00,15441408398.66094,DAI / USDC 0.01% fee,15441408398.66094
4460028.574888356,2023-04-01T00:00:00+00:00,15445868427.235828,DAI / USDC 0.01% fee,15445868427.235828
5689867.5745714605,2023-04-02T00:00:00+00:00,15451558294.8104,DAI / USDC 0.01% fee,15451558294.8104
7738183.009071985,2023-04-03T00:00:00+00:00,15459296477.819471,DAI / USDC 0.01% fee,15459296477.819471
10380039.625735443,2023-04-04T00:00:00+00:00,15469676517.445208,DAI / USDC 0.01% fee,15469676517.445208
9056494.040656889,2023-04-05T00:00:00+00:00,15478733011.485865,DAI / USDC 0.01% fee,15478733011.485865
13561603.062837413,2023-04-06T00:00:00+00:00,15492294614.548702,DAI / USDC 0.01% fee,15492294614.548702
19548040.58344533,2023-04-07T00:00:00+00:00,15511842655.132149,DAI / USDC 0.01% fee,15511842655.132147
9155501.730216378,2023-04-08T00:00:00+00:00,15520998156.862364,DAI / USDC 0.01% fee,15520998156.862364
2314187.0902607483,2023-04-09T00:00:00+00:00,15523312343.952623,DAI / USDC 0.01% fee,15523312343.952625
11809134.157671634,2023-04-10T00:00:00+00:00,15535121478.110296,DAI / USDC 0.01% fee,15535121478.110296
19860776.615267742,2023-04-11T00:00:00+00:00,15554982254.725563,DAI / USDC 0.01% fee,15554982254.725563
14740097.2409359,2023-04-12T00:00:00+00:00,15569722351.9665,DAI / USDC 0.01% fee,15569722351.9665
27470746.8772361,2023-04-13T00:00:00+00:00,15597193098.843737,DAI / USDC 0.01% fee,15597193098.843737
15808978.253153456,2023-04-14T00:00:00+00:00,15613002077.09689,DAI / USDC 0.01% fee,15613002077.09689
4817524.76111016,2023-04-15T00:00:00+00:00,15617819601.858,DAI / USDC 0.01% fee,15617819601.858
5860309.574263855,2023-04-16T00:00:00+00:00,15623679911.432262,DAI / USDC 0.01% fee,15623679911.432262
7742880.795785992,2023-04-17T00:00:00+00:00,15631422792.228048,DAI / USDC 0.01% fee,15631422792.228048
11453084.771597348,2023-04-18T00:00:00+00:00,15642875876.999647,DAI / USDC 0.01% fee,15642875876.999647
13745844.812184775,2023-04-19T00:00:00+00:00,15656621721.81183,DAI / USDC 0.01% fee,15656621721.81183
13145569.645343045,2023-04-20T00:00:00+00:00,15669767291.457174,DAI / USDC 0.01% fee,15669767291.457174
12460499.123390334,2023-04-21T00:00:00+00:00,15682227790.580564,DAI / USDC 0.01% fee,15682227790.580564
3336896.8030303167,2023-04-22T00:00:00+00:00,15685564687.383596,DAI / USDC 0.01% fee,15685564687.383595
2007167.6475676664,2023-04-23T00:00:00+00:00,15687571855.031162,DAI / USDC 0.01% fee,15687571855.031162
12044316.327607837,2023-04-24T00:00:00+00:00,15699616171.35877,DAI / USDC 0.01% fee,15699616171.35877
18862663.897928115,2023-04-25T00:00:00+00:00,15718478835.2567,DAI / USDC 0.01% fee,15718478835.256699
18717141.5531031,2023-04-26T00:00:00+00:00,15737195976.8098,DAI / USDC 0.01% fee,15737195976.809801
26443449.879716232,2023-04-27T00:00:00+00:00,15763639426.689518,DAI / USDC 0.01% fee,15763639426.689518
24014141.685107235,2023-04-28T00:00:00+00:00,15787653568.374624,DAI / USDC 0.01% fee,15787653568.374624
3404480.934393728,2023-04-29T00:00:00+00:00,15791058049.30902,DAI / USDC 0.01% fee,15791058049.30902
4381783.70114898,2023-04-30T00:00:00+00:00,15795439833.010168,DAI / USDC 0.01% fee,15795439833.010168
8339802.937250404,2023-05-01T00:00:00+00:00,15803779635.947418,DAI / USDC 0.01% fee,15803779635.947418
8611072.8809944,2023-05-02T00:00:00+00:00,15812390708.828411,DAI / USDC 0.01% fee,15812390708.828413
14778395.997290228,2023-05-03T00:00:00+00:00,15827169104.825705,DAI / USDC 0.01% fee,15827169104.825703
8009874.473836216,2023-05-04T00:00:00+00:00,15835178979.29954,DAI / USDC 0.01% fee,15835178979.29954
6924777.388616337,2023-05-05T00:00:00+00:00,15842103756.688156,DAI / USDC 0.01% fee,15842103756.688156
41712078.26787812,2023-05-06T00:00:00+00:00,15883815834.956034,DAI / USDC 0.01% fee,15883815834.956034
15568337.50626641,2023-05-07T00:00:00+00:00,15899384172.4623,DAI / USDC 0.01% fee,15899384172.4623
21432631.61687116,2023-05-08T00:00:00+00:00,15920816804.07917,DAI / USDC 0.01% fee,15920816804.079172
7642437.532435315,2023-05-09T00:00:00+00:00,15928459241.611609,DAI / USDC 0.01% fee,15928459241.611607
30138602.13366436,2023-05-10T00:00:00+00:00,15958597843.74527,DAI / USDC 0.01% fee,15958597843.745272
15878557.274232293,2023-05-11T00:00:00+00:00,15974476401.019505,DAI / USDC 0.01% fee,15974476401.019503
13699428.926221568,2023-05-12T00:00:00+00:00,15988175829.945724,DAI / USDC 0.01% fee,15988175829.945724
20053045.16368197,2023-05-13T00:00:00+00:00,16008228875.109407,DAI / USDC 0.01% fee,16008228875.109407
11444622.813173965,2023-05-14T00:00:00+00:00,16019673497.92258,DAI / USDC 0.01% fee,16019673497.92258
11535109.201364618,2023-05-15T00:00:00+00:00,16031208607.123943,DAI / USDC 0.01% fee,16031208607.123945
11585260.23476609,2023-05-16T00:00:00+00:00,16042793867.358711,DAI / USDC 0.01% fee,16042793867.358711
18332185.38603678,2023-05-17T00:00:00+00:00,16061126052.744747,DAI / USDC 0.01% fee,16061126052.74475
21063048.819111567,2023-05-18T00:00:00+00:00,16082189101.56386,DAI / USDC 0.01% fee,16082189101.56386
8160947.909801363,2023-05-19T00:00:00+00:00,16090350049.47366,DAI / USDC 0.01% fee,16090350049.473661
5995001.488224145,2023-05-20T00:00:00+00:00,16096345050.961884,DAI / USDC 0.01% fee,16096345050.961885
10815785.712191036,2023-05-21T00:00:00+00:00,16107160836.674076,DAI / USDC 0.01% fee,16107160836.674076
13335572.565678235,2023-05-22T00:00:00+00:00,16120496409.239754,DAI / USDC 0.01% fee,16120496409.239754
10064571.435496349,2023-05-23T00:00:00+00:00,16130560980.675253,DAI / USDC 0.01% fee,16130560980.675251
17411795.233314767,2023-05-24T00:00:00+00:00,16147972775.908566,DAI / USDC 0.01% fee,16147972775.908566
5816950.756424407,2023-05-25T00:00:00+00:00,16153789726.66499,DAI / USDC 0.01% fee,16153789726.66499
6512272.212464074,2023-05-26T00:00:00+00:00,16160301998.877457,DAI / USDC 0.01% fee,16160301998.877455
6589384.258802373,2023-05-27T00:00:00+00:00,16166891383.136255,DAI / USDC 0.01% fee,16166891383.136257
7437550.9722915,2023-05-28T00:00:00+00:00,16174328934.108547,DAI / USDC 0.01% fee,16174328934.108547
101.5739654578,2021-05-04T00:00:00+00:00,101.5739654578,WBTC / ETH 0.3% fee,101.5739654578
496944.60284893296,2021-05-05T00:00:00+00:00,497046.1768143908,WBTC / ETH 0.3% fee,497046.17681439075
7533009.572486712,2021-05-06T00:00:00+00:00,8030055.749301103,WBTC / ETH 0.3% fee,8030055.749301102
11049348.9134341,2021-05-07T00:00:00+00:00,19079404.6627352,WBTC / ETH 0.3% fee,19079404.6627352
23324464.266687524,2021-05-08T00:00:00+00:00,42403868.92942273,WBTC / ETH 0.3% fee,42403868.92942272
24204225.7168268,2021-05-09T00:00:00+00:00,66608094.64624952,WBTC / ETH 0.3% fee,66608094.646249525
58295105.22061165,2021-05-10T00:00:00+00:00,124903199.86686118,WBTC / ETH 0.3% fee,124903199.86686116
23626378.96599882,2021-05-11T00:00:00+00:00,148529578.83286,WBTC / ETH 0.3% fee,148529578.83286
202524854.49257964,2021-05-12T00:00:00+00:00,351054433.32543963,WBTC / ETH 0.3% fee,351054433.32543963
315762372.8305948,2021-05-13T00:00:00+00:00,666816806.1560345,WBTC / ETH 0.3% fee,666816806.1560345
205004633.07771665,2021-05-14T00:00:00+00:00,871821439.233751,WBTC / ETH 0.3% fee,871821439.233751
79689742.02336137,2021-05-15T00:00:00+00:00,951511181.2571124,WBTC / ETH 0.3% fee,951511181.2571124
71096490.26660432,2021-05-16T00:00:00+00:00,1022607671.5237168,WBTC / ETH 0.3% fee,1022607671.5237167
111073648.16064525,2021-05-17T00:00:00+00:00,1133681319.684362,WBTC / ETH 0.3% fee,1133681319.684362
74873512.2289972,2021-05-18T00:00:00+00:00,1208554831.9133592,WBTC / ETH 0.3% fee,1208554831.9133592
209263710.5048161,2021-05-19T00:00:00+00:00,1417818542.4181752,WBTC / ETH 0.3% fee,1417818542.4181752
125359142.8909285,2021-05-20T00:00:00+00:00,1543177685.3091035,WBTC / ETH 0.3% fee,1543177685.3091037
87611978.95010103,2021-05-21T00:00:00+00:00,1630789664.2592049,WBTC / ETH 0.3% fee,1630789664.2592049
65336588.31136468,2021-05-22T00:00:00+00:00,1696126252.5705695,WBTC / ETH 0.3% fee,1696126252.5705695
115110459.85745747,2021-05-23T00:00:00+00:00,1811236712.428027,WBTC / ETH 0.3% fee,1811236712.428027
183108247.16672507,2021-05-24T00:00:00+00:00,1994344959.594752,WBTC / ETH 0.3% fee,1994344959.594752
184287355.25440583,2021-05-25T00:00:00+00:00,2178632314.849158,WBTC / ETH 0.3% fee,2178632314.849158
244728778.9112689,2021-05-26T00:00:00+00:00,2423361093.7604265,WBTC / ETH 0.3% fee,2423361093.7604265
59028128.00549066,2021-05-27T00:00:00+00:00,2482389221.7659173,WBTC / ETH 0.3% fee,2482389221.7659173
80382602.71795428,2021-05-28T00:00:00+00:00,2562771824.4838715,WBTC / ETH 0.3% fee,2562771824.4838715
82057126.67266735,2021-05-29T00:00:00+00:00,2644828951.156539,WBTC / ETH 0.3% fee,2644828951.156539
50526552.78784266,2021-05-30T00:00:00+00:00,2695355503.9443817,WBTC / ETH 0.3% fee,2695355503.9443817
58635377.21912859,2021-05-31T00:00:00+00:00,2753990881.1635103,WBTC / ETH 0.3% fee,2753990881.1635103
37979390.657746576,2021-06-01T00:00:00+00:00,2791970271.8212566,WBTC / ETH 0.3% fee,2791970271.8212566
22776863.34221224,2021-06-02T00:00:00+00:00,2814747135.1634693,WBTC / ETH 0.3% fee,2814747135.1634693
24630655.209953874,2021-06-03T00:00:00+00:00,2839377790.373423,WBTC / ETH 0.3% fee,2839377790.373423
27262185.60346877,2021-06-04T00:00:00+00:00,2866639975.9768915,WBTC / ETH 0.3% fee,2866639975.976892
29121479.206840973,2021-06-05T00:00:00+00:00,2895761455.1837325,WBTC / ETH 0.3% fee,2895761455.1837325
25398065.026212208,2021-06-06T00:00:00+00:00,2921159520.2099447,WBTC / ETH 0.3% fee,2921159520.2099447
38290630.73295886,2021-06-07T00:00:00+00:00,2959450150.942904,WBTC / ETH 0.3% fee,2959450150.942904
68313687.97639914,2021-06-08T00:00:00+00:00,3027763838.919303,WBTC / ETH 0.3% fee,3027763838.919303
115170568.52880204,2021-06-09T00:00:00+00:00,3142934407.448105,WBTC / ETH 0.3% fee,3142934407.448105
76761908.1065021,2021-06-10T00:00:00+00:00,3219696315.554607,WBTC / ETH 0.3% fee,3219696315.554607
53304630.34940522,2021-06-11T00:00:00+00:00,3273000945.904012,WBTC / ETH 0.3% fee,3273000945.904012
41147646.38324001,2021-06-12T00:00:00+00:00,3314148592.2872524,WBTC / ETH 0.3% fee,3314148592.2872524
53447091.6076313,2021-06-13T00:00:00+00:00,3367595683.894884,WBTC / ETH 0.3% fee,3367595683.8948836
33956996.37542563,2021-06-14T00:00:00+00:00,3401552680.270309,WBTC / ETH 0.3% fee,3401552680.2703094
34919706.42544218,2021-06-15T00:00:00+00:00,3436472386.695751,WBTC / ETH 0.3% fee,3436472386.695751
17674482.075768244,2021-06-16T00:00:00+00:00,3454146868.77152,WBTC / ETH 0.3% fee,3454146868.7715197
22936026.113085207,2021-06-17T00:00:00+00:00,3477082894.884605,WBTC / ETH 0.3% fee,3477082894.884605
16322850.497568063,2021-06-18T00:00:00+00:00,3493405745.382173,WBTC / ETH 0.3% fee,3493405745.382173
14658951.10666214,2021-06-19T00:00:00+00:00,3508064696.488835,WBTC / ETH 0.3% fee,3508064696.488835
19662522.400580727,2021-06-20T00:00:00+00:00,3527727218.889416,WBTC / ETH 0.3% fee,3527727218.8894157
50195414.34585716,2021-06-21T00:00:00+00:00,3577922633.235273,WBTC / ETH 0.3% fee,3577922633.235273
43570655.85998676,2021-06-22T00:00:00+00:00,3621493289.09526,WBTC / ETH 0.3% fee,3621493289.0952597
23433180.499200106,2021-06-23T00:00:00+00:00,3644926469.59446,WBTC / ETH 0.3% fee,3644926469.59446
19107340.130967684,2021-06-24T00:00:00+00:00,3664033809.725428,WBTC / ETH 0.3% fee,3664033809.7254276
20668709.37876828,2021-06-25T00:00:00+00:00,3684702519.104196,WBTC / ETH 0.3% fee,3684702519.1041956
11624626.472267512,2021-06-26T00:00:00+00:00,3696327145.576463,WBTC / ETH 0.3% fee,3696327145.576463
34535155.47148377,2021-06-27T00:00:00+00:00,3730862301.047947,WBTC / ETH 0.3% fee,3730862301.047947
37534194.95458455,2021-06-28T00:00:00+00:00,3768396496.002532,WBTC / ETH 0.3% fee,3768396496.0025315
24217486.97570813,2021-06-29T00:00:00+00:00,3792613982.97824,WBTC / ETH 0.3% fee,3792613982.9782395
38410446.62534746,2021-06-30T00:00:00+00:00,3831024429.603587,WBTC / ETH 0.3% fee,3831024429.603587
21904694.30698125,2021-07-01T00:00:00+00:00,3852929123.910568,WBTC / ETH 0.3% fee,3852929123.910568
21866761.648767885,2021-07-02T00:00:00+00:00,3874795885.559336,WBTC / ETH 0.3% fee,3874795885.559336
26677005.242652625,2021-07-03T00:00:00+00:00,3901472890.801989,WBTC / ETH 0.3% fee,3901472890.801989
17663208.531410553,2021-07-04T00:00:00+00:00,3919136099.3333993,WBTC / ETH 0.3% fee,3919136099.3333993
24650438.26666196,2021-07-05T00:00:00+00:00,3943786537.600061,WBTC / ETH 0.3% fee,3943786537.6000614
26157792.7486378,2021-07-06T00:00:00+00:00,3969944330.348699,WBTC / ETH 0.3% fee,3969944330.348699
21477915.422829684,2021-07-07T00:00:00+00:00,3991422245.7715287,WBTC / ETH 0.3% fee,3991422245.7715287
25242494.315085605,2021-07-08T00:00:00+00:00,4016664740.086615,WBTC / ETH 0.3% fee,4016664740.0866146
30403801.74095556,2021-07-09T00:00:00+00:00,4047068541.82757,WBTC / ETH 0.3% fee,4047068541.82757
15618819.715853551,2021-07-10T00:00:00+00:00,4062687361.543424,WBTC / ETH 0.3% fee,4062687361.5434237
7349326.771052938,2021-07-11T00:00:00+00:00,4070036688.314477,WBTC / ETH 0.3% fee,4070036688.3144765
10812836.515910815,2021-07-12T00:00:00+00:00,4080849524.830388,WBTC / ETH 0.3% fee,4080849524.8303876
14461483.184524626,2021-07-13T00:00:00+00:00,4095311008.014912,WBTC / ETH 0.3% fee,4095311008.014912
21689684.847324774,2021-07-14T00:00:00+00:00,4117000692.862237,WBTC / ETH 0.3% fee,4117000692.862237
25959428.43822369,2021-07-15T00:00:00+00:00,4142960121.30046,WBTC / ETH 0.3% fee,4142960121.3004603
12791083.2723329,2021-07-16T00:00:00+00:00,4155751204.5727935,WBTC / ETH 0.3% fee,4155751204.5727935
11476246.23949274,2021-07-17T00:00:00+00:00,4167227450.812286,WBTC / ETH 0.3% fee,4167227450.8122864
15119312.459600586,2021-07-18T00:00:00+00:00,4182346763.271887,WBTC / ETH 0.3% fee,4182346763.271887
12908821.684294667,2021-07-19T00:00:00+00:00,4195255584.9561815,WBTC / ETH 0.3% fee,4195255584.9561815
